Tempo,Rco,Rno2,Rnh3,T,H,Fase
903028,3.432,3.789,2.212,24.58,40.79,Etanol
905059,1.910,2.102,1.582,24.58,40.82,Etanol
907090,1.874,2.128,1.750,24.58,40.79,Etanol
909121,3.510,3.835,2.160,24.58,40.82,Etanol
911152,2.036,2.067,1.574,24.58,40.84,Etanol
913183,2.121,2.197,1.683,24.58,40.83,Etanol
915214,3.466,3.946,2.112,24.58,40.83,Etanol
917245,2.268,2.157,1.752,24.58,40.85,Etanol
919276,2.232,2.131,1.741,24.57,40.89,Etanol
921307,3.157,3.495,2.170,24.57,40.94,Etanol
923338,2.494,3.103,2.093,24.57,40.94,Etanol
925369,2.297,2.795,2.152,24.57,40.92,Etanol
927400,2.549,2.703,1.921,24.57,40.92,Etanol
929431,1.998,2.318,1.640,24.57,40.91,Etanol
931462,2.086,2.332,1.807,24.57,40.92,Etanol
933493,2.088,2.255,1.767,24.57,40.94,Etanol
935524,1.948,2.197,1.525,24.57,40.89,Etanol
937555,2.415,2.209,1.710,24.57,40.88,Etanol
939586,2.938,3.087,2.065,24.57,40.85,Etanol
941617,2.438,2.292,1.708,24.57,40.84,Etanol
943648,2.427,2.091,1.663,24.57,40.81,Etanol
945679,1.942,2.004,1.597,24.57,40.81,Etanol
947710,3.490,3.622,2.182,24.57,40.81,Etanol
949741,2.653,2.627,2.084,24.57,40.81,Etanol
951772,2.297,2.084,1.676,24.57,40.77,Etanol
953803,2.004,2.160,1.659,24.56,40.76,Etanol
955834,3.480,3.301,2.348,24.57,40.76,Etanol
957865,2.482,2.217,1.786,24.56,40.74,Etanol
959896,1.898,2.054,1.548,24.56,40.76,Etanol
961927,3.846,3.394,2.184,24.56,40.78,Etanol
963958,2.683,2.795,1.900,24.56,40.80,Etanol
965989,2.187,2.157,1.680,24.56,40.80,Etanol
968020,2.024,1.996,1.588,24.56,40.80,Etanol
970051,2.991,3.413,2.098,24.55,40.81,Etanol
972082,2.009,2.128,1.834,24.56,40.79,Etanol
974113,2.143,2.351,1.767,24.55,40.77,Etanol
976144,2.549,2.337,1.656,24.55,40.79,Etanol
978175,2.570,2.957,2.086,24.55,40.72,Etanol
980206,2.376,2.065,1.763,24.55,40.73,Etanol
982237,1.991,2.018,1.579,24.55,40.72,Etanol
984268,2.706,2.418,2.036,24.55,40.72,Etanol
986299,2.088,2.627,1.689,24.55,40.71,Etanol
988330,3.691,3.675,2.224,24.55,40.73,Etanol
990361,1.868,2.359,1.782,24.55,40.72,Etanol
992392,2.045,2.284,1.696,24.55,40.68,Etanol
994423,2.042,1.874,1.525,24.55,40.69,Etanol
996454,3.675,3.480,2.294,24.55,40.70,Etanol
998485,2.530,2.896,2.002,24.55,40.70,Etanol
1000516,2.527,2.536,2.011,24.55,40.70,Etanol
1002547,2.165,2.354,1.650,24.54,40.70,Etanol
1004578,2.182,2.143,1.701,24.54,40.70,Etanol
1006609,1.864,2.184,1.502,24.54,40.69,Etanol
1008640,3.892,3.570,2.194,24.54,40.67,Etanol
1010671,2.084,2.029,1.678,24.54,40.71,Etanol
1012702,3.581,3.311,2.148,24.54,40.69,Etanol
1014733,2.126,2.102,1.763,24.54,40.68,Etanol
1016764,2.640,2.747,2.009,24.54,40.67,Etanol
1018795,2.852,2.473,1.931,24.54,40.66,Etanol
1020826,2.204,2.268,1.698,24.54,40.64,Etanol
1022857,2.904,3.745,1.950,24.54,40.64,Etanol
1024888,2.170,2.187,1.605,24.54,40.61,Etanol
1026919,3.964,3.570,2.194,24.54,40.62,Etanol
1028950,2.479,2.518,2.038,24.54,40.62,Etanol
1030981,2.287,2.250,1.739,24.54,40.63,Etanol
1033012,2.093,2.284,1.590,24.54,40.65,Etanol
1035043,3.490,3.490,2.214,24.53,40.66,Etanol
1037074,2.112,2.235,1.689,24.54,40.62,Etanol
1039105,2.038,2.065,1.514,24.54,40.61,Etanol
1041136,3.441,3.490,2.321,24.53,40.61,Etanol
1043167,2.365,2.255,1.813,24.53,40.60,Etanol
1045198,2.155,2.172,1.717,24.53,40.60,Etanol
1047229,2.126,2.072,1.732,24.54,40.60,Etanol
1049260,2.351,2.047,1.597,24.54,40.57,Etanol
1051291,2.121,2.074,1.717,24.53,40.58,Etanol
1053322,2.415,2.152,1.671,24.53,40.55,Etanol
1055353,2.491,2.177,1.650,24.53,40.56,Etanol
1057384,2.027,2.077,1.615,24.53,40.57,Etanol
1059415,2.072,2.219,1.716,24.53,40.53,Etanol
1061446,2.245,2.058,1.632,24.53,40.49,Etanol
1063477,2.179,2.170,1.607,24.53,40.51,Etanol
1065508,2.237,2.042,1.683,24.53,40.47,Etanol
1067539,1.942,2.124,1.598,24.53,40.48,Etanol
1069570,2.757,2.126,1.786,24.52,40.50,Etanol
1071601,2.747,3.701,1.957,24.52,40.56,Etanol
1073632,2.576,2.795,1.965,24.52,40.64,Etanol
1075663,2.370,2.297,1.814,24.52,40.66,Etanol
1077694,2.131,2.088,1.529,24.52,40.65,Etanol
1079725,2.580,2.558,1.950,24.52,40.71,Etanol
1081756,2.643,2.878,2.128,24.52,40.69,Etanol
1083787,2.112,2.229,1.774,24.52,40.70,Etanol
1085818,2.561,2.184,1.645,24.52,40.72,Etanol
1087849,3.058,3.311,2.100,24.52,40.72,Etanol
1089880,2.418,2.549,1.967,24.52,40.73,Etanol
1091911,2.340,2.217,1.828,24.51,40.75,Etanol
1093942,2.407,2.165,1.673,24.52,40.74,Etanol
1095973,2.346,2.726,1.884,24.52,40.73,Etanol
1098004,3.038,3.375,2.194,24.52,40.75,Etanol
1100035,2.387,1.878,1.635,24.51,40.72,Etanol
1102066,2.107,2.084,1.588,24.51,40.73,Etanol
1104097,2.634,2.512,1.880,24.51,40.71,Etanol
1106128,3.510,2.157,2.098,24.51,40.71,Etanol
1108159,2.086,2.095,1.588,24.51,40.70,Etanol
1110190,2.227,2.065,1.639,24.51,40.70,Etanol
1112221,2.086,2.555,1.872,24.51,40.69,Etanol
1114252,2.567,2.640,1.790,24.51,40.70,Etanol
1116283,2.255,2.273,1.832,24.51,40.69,Etanol
1118314,2.177,2.065,1.666,24.51,40.65,Etanol
1120345,2.024,1.980,1.682,24.51,40.65,Etanol
1122376,2.453,2.074,1.701,24.50,40.63,Etanol
1124407,3.067,3.461,2.351,24.51,40.62,Etanol
1126438,2.683,2.653,1.913,24.51,40.62,Etanol
1128469,2.444,2.148,1.725,24.50,40.61,Etanol
1130500,2.224,2.302,1.649,24.51,40.59,Etanol
1132531,2.007,2.155,1.615,24.50,40.59,Etanol
1134562,2.945,2.760,2.095,24.50,40.56,Etanol
1136593,2.960,3.120,2.212,24.50,40.58,Etanol
1138624,2.555,2.634,1.961,24.50,40.58,Etanol
1140655,2.354,2.022,1.782,24.50,40.58,Etanol
1142686,2.136,2.051,1.647,24.50,40.57,Etanol
1144717,2.131,2.172,1.669,24.50,40.56,Etanol
1146748,2.179,2.346,1.659,24.50,40.58,Etanol
1148779,2.281,2.145,1.687,24.50,40.57,Etanol
1150810,2.368,1.955,1.723,24.50,40.58,Etanol
1152841,3.011,2.750,2.138,24.50,40.55,Etanol
1154872,3.239,3.829,2.004,24.50,40.53,Etanol
1156903,2.138,1.940,1.536,24.50,40.54,Etanol
1158934,2.289,2.224,1.774,24.50,40.51,Etanol
1160965,2.470,2.433,1.933,24.49,40.50,Etanol
1162996,3.525,3.361,2.362,24.49,40.51,Etanol
1165027,2.247,2.024,1.556,24.49,40.52,Etanol
1167058,2.074,2.119,1.739,24.49,40.52,Etanol
1169089,2.555,2.838,2.022,24.49,40.54,Etanol
1171120,3.063,3.398,2.222,24.49,40.54,Etanol
1173151,2.771,2.379,1.780,24.49,40.53,Etanol
1175182,2.427,2.232,1.661,24.49,40.54,Etanol
1177213,3.111,2.321,1.955,24.49,40.54,Etanol
1179244,2.926,3.196,2.079,24.49,40.54,Etanol
1181275,2.387,2.683,1.963,24.49,40.51,Etanol
1183306,2.476,2.255,1.748,24.49,40.53,Etanol
1185337,2.343,2.182,1.517,24.49,40.52,Etanol
1187368,3.261,2.838,2.112,24.48,40.48,Etanol
1189399,2.049,2.100,1.489,24.49,40.47,Etanol
1191430,1.972,2.172,1.836,24.49,40.46,Etanol
1193461,3.751,3.643,2.148,24.49,40.45,Etanol
1195492,2.027,2.305,1.659,24.49,40.48,Etanol
1197523,2.343,2.781,1.870,24.49,40.48,Etanol
1199554,2.107,2.031,1.518,24.48,40.50,Etanol
1201585,2.656,2.809,1.882,24.49,40.53,Etanol
1203616,2.271,2.170,1.595,24.49,40.54,Etanol
1205647,3.881,4.759,2.177,24.49,40.55,Etanol
1207678,2.157,2.473,1.862,24.48,40.57,Etanol
1209709,2.390,2.192,1.793,24.48,40.57,Etanol
1211740,2.187,2.136,1.553,24.48,40.57,Etanol
1213771,2.107,2.067,1.563,24.48,40.57,Etanol
1215802,3.869,3.767,2.250,24.48,40.59,Etanol
1217833,2.845,2.627,1.888,24.48,40.59,Etanol
1219864,2.316,2.292,1.597,24.48,40.58,Etanol
1221895,2.726,3.279,2.042,24.48,40.57,Etanol
1223926,2.255,2.107,1.612,24.48,40.57,Etanol
1225957,2.778,2.896,2.170,24.48,40.56,Etanol
1227988,2.074,2.329,1.558,24.48,40.57,Etanol
1230019,2.387,2.747,1.797,24.48,40.53,Etanol
1232050,3.510,2.778,1.965,24.47,40.54,Etanol
1234081,2.340,2.155,1.692,24.48,40.57,Etanol
1236112,2.390,2.116,1.712,24.47,40.55,Etanol
1238143,2.627,2.589,1.970,24.47,40.57,Etanol
1240174,2.362,1.876,1.607,24.47,40.53,Etanol
1242205,2.382,2.666,1.784,24.47,40.57,Etanol
1244236,1.898,2.020,1.540,24.47,40.56,Etanol
1246267,2.792,3.141,2.018,24.46,40.57,Etanol
1248298,2.160,2.305,1.671,24.47,40.55,Etanol
1250329,2.131,2.072,1.585,24.47,40.54,Etanol
1252360,3.217,3.338,2.020,24.46,40.59,Etanol
1254391,2.730,2.953,1.991,24.45,40.66,Etanol
1256422,1.985,2.177,1.719,24.45,40.69,Etanol
1258453,2.242,2.138,1.547,24.45,40.73,Etanol
1260484,1.967,2.067,1.598,24.45,40.78,Etanol
1262515,2.098,1.959,1.474,24.45,40.81,Etanol
1264546,3.222,2.433,1.814,24.44,40.83,Etanol
1266577,3.994,4.381,2.362,24.44,40.83,Etanol
1268608,3.887,3.669,2.126,24.44,40.82,Etanol
1270639,2.841,2.860,2.140,24.44,40.82,Etanol
1272670,2.621,2.491,2.056,24.44,40.79,Etanol
1274701,2.736,2.764,1.799,24.44,40.76,Etanol
1276732,2.318,2.809,1.925,24.44,40.75,Etanol
1278763,2.150,2.263,1.864,24.44,40.73,Etanol
1280794,2.172,2.095,1.615,24.43,40.74,Etanol
1282825,2.570,2.033,1.675,24.43,40.76,Etanol
1284856,2.390,2.696,2.138,24.43,40.79,Etanol
1286887,2.494,2.077,1.714,24.43,40.79,Etanol
1288918,2.396,2.237,1.633,24.43,40.78,Etanol
1290949,2.421,2.799,1.970,24.43,40.78,Etanol
1292980,4.012,4.735,2.281,24.43,40.78,Etanol
1295011,2.009,2.091,1.703,24.43,40.74,Etanol
1297042,2.162,2.172,1.790,24.43,40.75,Etanol
1299073,3.718,3.745,2.157,24.42,40.71,Etanol
1301104,2.202,2.131,1.673,24.43,40.69,Etanol
1303135,2.709,2.980,1.950,24.42,40.68,Etanol
1305166,2.031,2.136,1.650,24.43,40.68,Etanol
1307197,3.099,3.343,2.179,24.42,40.66,Etanol
1309228,2.232,2.170,1.656,24.43,40.66,Etanol
1311259,3.685,2.980,2.227,24.42,40.69,Etanol
1313290,2.155,2.438,1.842,24.42,40.69,Etanol
1315321,2.204,2.114,1.682,24.43,40.66,Etanol
125155,2.515,2.441,1.890,24.32,45.27,Recuperacao2
127186,2.686,2.637,1.957,24.32,45.40,Recuperacao2
129217,2.689,2.650,2.024,24.33,45.48,Recuperacao2
131248,2.365,2.788,1.874,24.33,45.54,Recuperacao2
133279,2.284,2.318,1.793,24.32,45.58,Recuperacao2
135310,2.105,2.157,1.587,24.32,45.61,Recuperacao2
137341,1.925,2.121,1.514,24.32,45.65,Recuperacao2
139372,3.145,3.751,2.255,24.32,45.66,Recuperacao2
141403,2.138,2.459,1.842,24.32,45.71,Recuperacao2
143434,2.184,2.212,1.588,24.32,45.65,Recuperacao2
145465,3.128,2.473,2.013,24.32,45.65,Recuperacao2
147496,1.955,2.567,1.844,24.31,45.67,Recuperacao2
149527,2.049,1.963,1.584,24.31,45.64,Recuperacao2
151558,2.874,3.128,2.095,24.31,45.65,Recuperacao2
153589,2.219,2.058,1.846,24.31,45.65,Recuperacao2
155620,2.056,2.100,1.517,24.31,45.66,Recuperacao2
157651,2.764,3.023,1.989,24.31,45.67,Recuperacao2
159682,2.093,2.145,1.807,24.30,45.65,Recuperacao2
161713,2.605,2.107,1.734,24.30,45.64,Recuperacao2
163744,1.983,2.237,1.852,24.30,45.64,Recuperacao2
165775,2.340,1.942,1.518,24.30,45.63,Recuperacao2
167806,2.224,2.279,1.884,24.30,45.64,Recuperacao2
169837,2.683,2.232,1.687,24.30,45.63,Recuperacao2
171868,2.294,1.967,1.680,24.30,45.64,Recuperacao2
173899,3.403,3.994,2.324,24.30,45.63,Recuperacao2
175930,2.022,2.124,1.575,24.30,45.61,Recuperacao2
177961,2.602,2.930,1.944,24.30,45.58,Recuperacao2
179992,2.441,2.179,1.585,24.30,45.58,Recuperacao2
182023,2.133,2.063,1.553,24.30,45.58,Recuperacao2
184054,2.506,2.497,1.832,24.29,45.55,Recuperacao2
186085,3.994,3.946,2.297,24.30,45.54,Recuperacao2
188116,2.778,3.591,2.138,24.29,45.52,Recuperacao2
190147,2.630,3.007,2.011,24.29,45.49,Recuperacao2
192178,2.119,2.145,1.894,24.29,45.50,Recuperacao2
194209,2.202,2.329,1.717,24.29,45.46,Recuperacao2
196240,2.421,2.242,1.618,24.29,45.47,Recuperacao2
198271,2.255,2.049,1.771,24.29,45.48,Recuperacao2
200302,2.266,2.689,1.816,24.29,45.51,Recuperacao2
202333,2.831,2.863,2.121,24.30,45.47,Recuperacao2
204364,2.494,2.561,1.754,24.29,45.47,Recuperacao2
206395,2.387,2.232,1.696,24.29,45.48,Recuperacao2
208426,2.640,2.852,2.189,24.29,45.50,Recuperacao2
210457,2.189,2.067,1.669,24.29,45.53,Recuperacao2
212488,2.838,2.753,2.007,24.29,45.51,Recuperacao2
214519,3.461,2.462,1.925,24.29,45.51,Recuperacao2
216550,2.051,2.187,1.642,24.28,45.51,Recuperacao2
218581,2.029,2.051,1.595,24.28,45.50,Recuperacao2
220612,2.279,2.138,1.687,24.28,45.51,Recuperacao2
222643,2.614,2.602,1.980,24.28,45.53,Recuperacao2
224674,2.174,2.308,1.610,24.28,45.52,Recuperacao2
226705,2.165,2.362,1.756,24.28,45.52,Recuperacao2
228736,2.536,2.542,1.970,24.28,45.52,Recuperacao2
230767,3.306,4.087,2.268,24.27,45.52,Recuperacao2
232798,1.967,1.910,1.536,24.27,45.52,Recuperacao2
234829,2.227,2.088,1.735,24.27,45.52,Recuperacao2
236860,2.827,2.362,1.832,24.27,45.51,Recuperacao2
238891,2.167,2.696,1.923,24.27,45.52,Recuperacao2
240922,2.362,2.013,1.547,24.27,45.54,Recuperacao2
242953,2.222,2.289,1.739,24.27,45.50,Recuperacao2
244984,3.659,3.075,2.018,24.27,45.50,Recuperacao2
247015,2.160,2.453,1.716,24.27,45.50,Recuperacao2
249046,2.583,2.530,1.944,24.27,45.50,Recuperacao2
251077,2.133,2.167,1.508,24.27,45.49,Recuperacao2
253108,2.308,2.235,1.691,24.28,45.49,Recuperacao2
255139,2.112,2.119,1.761,24.27,45.50,Recuperacao2
257170,2.795,2.788,1.976,24.28,45.52,Recuperacao2
259201,2.138,2.470,1.793,24.27,45.49,Recuperacao2
261232,2.300,2.063,1.666,24.27,45.49,Recuperacao2
263263,2.614,2.995,2.033,24.27,45.52,Recuperacao2
265294,2.150,2.207,1.745,24.27,45.48,Recuperacao2
267325,2.907,2.250,1.734,24.27,45.50,Recuperacao2
269356,2.726,2.650,1.980,24.27,45.49,Recuperacao2
271387,2.253,2.467,1.666,24.27,45.48,Recuperacao2
273418,2.095,2.515,1.580,24.27,45.48,Recuperacao2
275449,3.638,2.479,1.832,24.27,45.47,Recuperacao2
277480,2.957,3.046,2.070,24.27,45.47,Recuperacao2
279511,2.494,2.831,1.929,24.27,45.48,Recuperacao2
281542,2.255,2.412,1.862,24.27,45.48,Recuperacao2
283573,2.189,2.152,1.776,24.27,45.48,Recuperacao2
285604,2.255,2.170,1.650,24.27,45.47,Recuperacao2
287635,2.015,2.119,1.572,24.27,45.48,Recuperacao2
289666,2.900,2.456,1.814,24.27,45.46,Recuperacao2
291697,3.071,2.760,2.022,24.27,45.46,Recuperacao2
293728,2.179,2.368,1.661,24.27,45.45,Recuperacao2
295759,2.093,1.892,1.555,24.27,45.48,Recuperacao2
297790,3.067,3.601,2.204,24.27,45.47,Recuperacao2
299821,2.573,2.539,2.042,24.26,45.49,Recuperacao2
301852,2.515,2.592,1.878,24.27,45.47,Recuperacao2
303883,2.545,2.656,1.983,24.26,45.53,Recuperacao2
305914,2.627,2.589,1.908,24.27,45.51,Recuperacao2
307945,2.723,2.757,1.929,24.26,45.49,Recuperacao2
309976,3.149,3.740,2.202,24.27,45.47,Recuperacao2
312007,3.297,2.255,1.780,24.26,45.46,Recuperacao2
314038,1.921,2.015,1.492,24.26,45.46,Recuperacao2
316069,2.174,2.098,1.691,24.26,45.47,Recuperacao2
318100,2.753,2.860,1.944,24.26,45.46,Recuperacao2
320131,2.098,2.227,1.559,24.26,45.46,Recuperacao2
322162,2.802,3.132,2.058,24.25,45.46,Recuperacao2
324193,2.396,2.401,1.730,24.25,45.46,Recuperacao2
326224,2.387,2.266,1.730,24.25,45.45,Recuperacao2
328255,2.192,2.143,1.870,24.25,45.46,Recuperacao2
330286,2.570,2.733,2.086,24.25,45.46,Recuperacao2
332317,2.027,1.864,1.571,24.25,45.47,Recuperacao2
334348,2.235,2.302,1.678,24.25,45.48,Recuperacao2
336379,2.260,2.245,1.725,24.24,45.48,Recuperacao2
338410,2.145,2.396,1.696,24.25,45.48,Recuperacao2
340441,1.980,1.998,1.671,24.24,45.48,Recuperacao2
342472,3.427,3.174,2.242,24.24,45.48,Recuperacao2
344503,2.589,2.476,2.072,24.24,45.47,Recuperacao2
346534,2.074,2.172,1.795,24.24,45.46,Recuperacao2
348565,2.192,2.271,1.708,24.24,45.48,Recuperacao2
350596,2.002,2.093,1.561,24.24,45.47,Recuperacao2
352627,4.184,2.453,1.910,24.24,45.48,Recuperacao2
354658,2.666,2.497,2.015,24.23,45.49,Recuperacao2
356689,2.182,2.624,1.750,24.23,45.50,Recuperacao2
358720,2.271,2.310,1.778,24.23,45.51,Recuperacao2
360751,2.167,2.170,1.633,24.22,45.51,Recuperacao2
362782,2.027,2.302,1.628,24.22,45.50,Recuperacao2
364813,1.998,2.051,1.520,24.22,45.51,Recuperacao2
366844,2.305,1.963,1.590,24.22,45.51,Recuperacao2
368875,2.310,2.091,1.676,24.22,45.53,Recuperacao2
370906,3.784,3.007,2.119,24.22,45.54,Recuperacao2
372937,2.730,2.696,1.935,24.22,45.51,Recuperacao2
374968,1.965,2.733,1.828,24.21,45.51,Recuperacao2
376999,2.370,2.435,1.723,24.21,45.53,Recuperacao2
379030,1.902,2.124,1.563,24.21,45.53,Recuperacao2
381061,2.470,2.723,1.908,24.20,45.56,Recuperacao2
383092,2.214,2.214,1.649,24.21,45.58,Recuperacao2
385123,3.555,3.413,2.145,24.20,45.53,Recuperacao2
387154,2.124,2.410,1.633,24.20,45.54,Recuperacao2
389185,2.015,1.959,1.534,24.20,45.57,Recuperacao2
391216,2.660,2.999,2.011,24.20,45.53,Recuperacao2
393247,2.348,2.545,1.809,24.20,45.53,Recuperacao2
395278,2.177,2.260,1.739,24.20,45.54,Recuperacao2
397309,2.121,2.308,1.663,24.20,45.54,Recuperacao2
399340,1.946,2.165,1.523,24.20,45.53,Recuperacao2
401371,2.177,2.107,1.537,24.20,45.54,Recuperacao2
403402,1.987,2.467,1.642,24.20,45.53,Recuperacao2
405433,2.258,2.212,1.627,24.20,45.53,Recuperacao2
407464,2.640,2.444,1.850,24.20,45.52,Recuperacao2
409495,2.904,3.046,2.116,24.20,45.52,Recuperacao2
411526,1.972,2.105,1.559,24.20,45.52,Recuperacao2
413557,2.061,2.212,1.622,24.20,45.52,Recuperacao2
415588,2.227,2.313,1.628,24.20,45.52,Recuperacao2
417619,2.351,2.194,1.840,24.19,45.54,Recuperacao2
419650,2.387,2.653,2.051,24.20,45.52,Recuperacao2
421681,2.509,2.447,1.972,24.19,45.54,Recuperacao2
423712,2.878,2.743,1.963,24.20,45.57,Recuperacao2
425743,2.564,2.634,1.933,24.19,45.55,Recuperacao2
427774,2.227,2.235,1.637,24.19,45.54,Recuperacao2
429805,2.250,2.242,1.669,24.19,45.55,Recuperacao2
431836,2.084,2.184,1.597,24.19,45.59,Recuperacao2
433867,2.242,2.155,1.600,24.19,45.56,Recuperacao2
435898,3.007,3.394,2.072,24.19,45.55,Recuperacao2
437929,2.150,2.747,1.921,24.19,45.57,Recuperacao2
439960,2.138,2.194,1.683,24.18,45.56,Recuperacao2
441991,2.570,2.621,1.998,24.18,45.58,Recuperacao2
444022,2.136,2.084,1.685,24.18,45.58,Recuperacao2
446053,2.119,2.343,1.710,24.17,45.58,Recuperacao2
448084,2.849,3.107,1.989,24.17,45.60,Recuperacao2
450115,2.396,2.376,1.680,24.17,45.62,Recuperacao2
452146,2.497,2.292,1.730,24.16,45.63,Recuperacao2
454177,3.095,3.940,2.219,24.15,45.62,Recuperacao2
456208,2.327,2.170,1.774,24.16,45.64,Recuperacao2
458239,2.987,2.061,1.790,24.16,45.65,Recuperacao2
460270,2.258,2.849,1.820,24.16,45.66,Recuperacao2
462301,2.102,2.351,1.625,24.16,45.64,Recuperacao2
464332,3.204,3.729,2.247,24.15,45.64,Recuperacao2
466363,2.302,2.586,1.748,24.15,45.66,Recuperacao2
468394,1.983,2.160,1.676,24.16,45.68,Recuperacao2
470425,2.182,2.047,1.649,24.16,45.66,Recuperacao2
472456,2.343,2.070,1.735,24.16,45.66,Recuperacao2
474487,2.530,2.197,1.750,24.15,45.70,Recuperacao2
476518,2.329,1.978,1.598,24.15,45.66,Recuperacao2
478549,2.079,2.148,1.588,24.15,45.69,Recuperacao2
480580,2.197,2.370,1.657,24.15,45.67,Recuperacao2
482611,2.340,2.258,1.622,24.15,45.67,Recuperacao2
484642,2.359,2.194,1.673,24.15,45.67,Recuperacao2
486673,2.273,2.271,1.671,24.15,45.68,Recuperacao2
488704,2.229,2.351,1.771,24.15,45.67,Recuperacao2
490735,2.136,2.346,1.756,24.15,45.69,Recuperacao2
492766,2.258,2.401,1.683,24.15,45.70,Recuperacao2
494797,2.165,2.567,1.904,24.15,45.72,Recuperacao2
496828,2.767,2.964,2.042,24.15,45.69,Recuperacao2
498859,2.281,2.162,1.590,24.15,45.70,Recuperacao2
500890,2.260,2.276,1.801,24.15,45.68,Recuperacao2
502921,2.359,2.441,1.782,24.15,45.71,Recuperacao2
504952,2.960,3.087,2.100,24.14,45.68,Recuperacao2
506983,2.545,2.491,1.776,24.15,45.70,Recuperacao2
509014,2.061,2.143,1.685,24.15,45.69,Recuperacao2
511045,2.247,2.390,1.732,24.15,45.69,Recuperacao2
513076,2.373,2.354,1.788,24.14,45.68,Recuperacao2
515107,2.771,2.666,2.027,24.14,45.67,Recuperacao2
517138,2.760,2.637,1.991,24.15,45.68,Recuperacao2
519169,2.757,2.845,1.989,24.14,45.68,Recuperacao2
521200,2.699,2.957,1.952,24.14,45.68,Recuperacao2
523231,2.354,2.376,1.974,24.14,45.66,Recuperacao2
525262,2.294,2.318,1.699,24.14,45.68,Recuperacao2
527293,2.194,2.222,1.553,24.14,45.68,Recuperacao2
529324,3.451,3.858,2.214,24.14,45.68,Recuperacao2
531355,2.561,2.968,1.809,24.14,45.68,Recuperacao2
533386,2.515,2.450,1.758,24.13,45.69,Recuperacao2
535417,2.292,2.318,1.746,24.14,45.68,Recuperacao2
537448,2.212,2.427,1.752,24.14,45.67,Recuperacao2
539479,2.268,2.407,1.620,24.14,45.67,Recuperacao2
541510,2.086,2.398,1.590,24.13,45.67,Recuperacao2
543541,1.980,2.063,1.605,24.13,45.67,Recuperacao2
545572,2.042,2.116,1.558,24.13,45.67,Recuperacao2
547603,1.950,2.011,1.526,24.13,45.67,Recuperacao2
549634,2.009,2.007,1.508,24.13,45.66,Recuperacao2
551665,2.852,2.453,1.830,24.14,45.67,Recuperacao2
553696,2.867,2.693,2.033,24.13,45.68,Recuperacao2
555727,2.047,2.276,1.846,24.13,45.66,Recuperacao2
557758,2.056,1.952,1.518,24.13,45.66,Recuperacao2
559789,2.095,2.362,1.884,24.12,45.66,Recuperacao2
561820,3.970,2.382,1.898,24.12,45.67,Recuperacao2
563851,2.214,2.204,1.689,24.13,45.66,Recuperacao2
565882,2.247,2.530,1.965,24.13,45.66,Recuperacao2
567913,3.071,3.664,2.247,24.12,45.67,Recuperacao2
569944,2.167,1.882,1.556,24.13,45.67,Recuperacao2
571975,2.335,2.310,1.754,24.13,45.66,Recuperacao2
574006,2.512,2.696,1.996,24.12,45.66,Recuperacao2
576037,2.521,2.131,1.682,24.12,45.67,Recuperacao2
578068,2.276,2.327,1.809,24.12,45.66,Recuperacao2
580099,2.703,2.911,2.054,24.11,45.70,Recuperacao2
582130,2.177,2.038,1.494,24.12,45.66,Recuperacao2
584161,2.273,2.390,1.927,24.12,45.67,Recuperacao2
586192,2.177,2.268,1.633,24.12,45.68,Recuperacao2
588223,2.410,2.054,1.635,24.12,45.67,Recuperacao2
590254,3.718,4.031,2.421,24.11,45.67,Recuperacao2
592285,3.031,4.250,2.245,24.11,45.68,Recuperacao2
594316,3.970,3.120,2.160,24.12,45.68,Recuperacao2
596347,2.040,1.993,1.540,24.12,45.67,Recuperacao2
598378,2.250,2.346,1.758,24.12,45.66,Recuperacao2
600409,2.332,2.527,1.886,24.12,45.66,Recuperacao2
602440,2.611,2.666,2.138,24.11,45.66,Recuperacao2
604471,3.638,3.745,2.268,24.11,45.66,Recuperacao2
606502,2.343,2.329,1.671,24.12,45.65,Recuperacao2
608533,2.029,2.011,1.547,24.12,45.66,Recuperacao2
610564,2.119,2.376,1.522,24.12,45.66,Recuperacao2
612595,2.093,2.000,1.500,24.11,45.67,Recuperacao2
614626,4.346,3.187,2.192,24.11,45.68,Recuperacao2
616657,2.398,2.491,1.801,24.11,45.67,Recuperacao2
618688,2.806,2.760,2.077,24.11,45.66,Recuperacao2
620719,2.536,2.524,1.948,24.10,45.66,Recuperacao2
622750,2.491,2.396,1.776,24.10,45.69,Recuperacao2
624781,2.335,2.273,1.689,24.11,45.70,Recuperacao2
626812,2.464,2.209,1.632,24.10,45.67,Recuperacao2
628843,2.242,2.194,1.828,24.10,45.68,Recuperacao2
630874,2.867,3.525,2.112,24.10,45.69,Recuperacao2
632905,2.365,2.373,1.773,24.10,45.68,Recuperacao2
634936,2.919,2.482,1.780,24.10,45.69,Recuperacao2
636967,2.686,3.003,2.061,24.10,45.69,Recuperacao2
638998,2.650,2.889,1.974,24.10,45.68,Recuperacao2
641029,2.663,3.063,1.931,24.10,45.69,Recuperacao2
643060,2.915,3.187,2.058,24.10,45.67,Recuperacao2
645091,3.235,3.976,2.209,24.10,45.68,Recuperacao2
647122,3.928,4.270,2.235,24.10,45.70,Recuperacao2
649153,3.136,3.840,2.240,24.10,45.68,Recuperacao2
651184,3.333,4.367,2.284,24.10,45.70,Recuperacao2
653215,2.845,2.831,2.268,24.10,45.69,Recuperacao2
